# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5
#           Crank       Source_8_0       Source_8_0       Source_9_1       Source_9_1
#           (DEG)    Integrated_HR          HR_Rate    Integrated_HR          HR_Rate
#          (none)              (J)          (J/DEG)              (J)          (J/DEG)
   -1.7194227e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7185902e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7176724e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7166896e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7158631e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7141224e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7131431e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7123166e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7112835e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7103696e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7095371e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7086223e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7077899e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7069573e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7052980e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7044713e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7036385e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7028057e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7019728e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7002209e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6993946e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6984102e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6975838e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6967514e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6958345e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6949170e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6932643e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6923451e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6912317e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6904054e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6894921e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6883787e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6875465e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6865685e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6857362e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6849039e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6832451e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6824185e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6815860e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6807534e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6799207e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6780469e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6772207e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6761880e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6753618e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6745295e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6736142e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6726981e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6718719e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6701284e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6691460e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6683198e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6672869e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6663064e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6654741e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6644927e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6636604e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6628280e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6619955e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6603423e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6595096e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6586768e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6578440e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6559699e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6541631e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6533366e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6525041e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6515864e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6506682e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6498416e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6480347e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6471183e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6462918e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6453120e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6443961e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6435635e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6425825e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6417499e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6409173e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6392577e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6384307e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6375978e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6367648e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6359317e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6340571e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6332305e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6322487e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6314220e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6305894e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6295485e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6284349e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6276083e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6267816e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6258028e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6246892e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6238626e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6229477e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6211994e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6201588e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6193263e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6184937e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6176611e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6168344e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6151749e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6143420e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6135091e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6126762e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6116947e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6108683e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6099503e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6082916e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6073719e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6062586e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6054323e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6046059e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6036915e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6025782e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6017520e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.6008359e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5999192e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5980468e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5972147e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5963825e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5955502e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5947238e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5938973e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5922323e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5913997e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5905670e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5895878e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5887617e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5877291e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5869029e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5850892e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5841069e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5832808e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5824546e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5814218e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5804407e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5796146e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5786350e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5777193e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5768872e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5759702e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5743058e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5734735e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5726471e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5718206e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5709881e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5693228e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5684901e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5675702e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5667440e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5658287e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5641702e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5631890e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5620757e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5612494e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5604231e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5593901e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5584740e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5576477e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5567304e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5557479e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5549156e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5532131e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5523807e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5515483e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5507218e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5498952e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5482299e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5473972e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5465644e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5455846e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5447584e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5437773e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5429511e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5411361e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5401528e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5393265e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5385002e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5374672e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5363645e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5355382e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5345054e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5335878e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5327555e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5317721e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5309398e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5292751e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5284486e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5276220e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5267894e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5259567e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5242911e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5233099e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5224836e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5215012e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5206749e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5198425e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5188585e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5178739e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5162211e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5151880e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5141476e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5133212e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5122881e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5113705e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5105381e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5095547e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5087222e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5078897e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5062304e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5054037e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5045709e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5037380e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5029051e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5010913e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.5002647e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4992827e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4984562e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4976236e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4966399e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4956583e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4948317e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4930313e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4920611e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4912346e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4902698e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.4893526e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
